id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label,cluster_id
1888087,1896453,1,0.4170323914242463,0.1,30,0.0909090909090909,0.5,0,-1,1.0
1888087,1896752,1,0.4342944819032517,0.1111111111111111,25,0.1,0.5,0,-1,1.0
1888087,1905554,4,2.0939967424467216,0.6666666666666666,25,0.5909090909090909,1.0,2,-1,-1.0
1888087,1915762,4,2.0939967424467216,0.6666666666666666,25,0.5909090909090909,1.0,0,-1,-1.0
1888092,1897821,1,0.4342944819032517,0.0833333333333333,30,0.1,0.5,1,-1,1.0
1888092,1906825,7,3.366288428740915,0.5384615384615384,100,0.875,1.0,0,-1,-1.0
1888092,1908355,7,3.319684563681179,0.6363636363636364,80,0.85,1.0,6,-1,-1.0
1888092,1909989,7,3.319684563681179,0.6363636363636364,80,0.85,1.0,0,-1,-1.0
1888092,1910004,7,3.3196845636811787,0.6363636363636364,80,0.85,1.0,0,-1,-1.0
1888092,1915661,7,3.3196845636811787,0.6363636363636364,80,0.85,1.0,6,-1,-1.0
1888092,1916359,7,3.319684563681179,0.6363636363636364,80,0.85,1.0,0,-1,-1.0
1888092,1916373,7,3.3196845636811787,0.6363636363636364,80,0.85,1.0,0,-1,-1.0
1888092,1917481,7,3.3196845636811787,0.6363636363636364,80,0.85,1.0,6,-1,-1.0
1888098,1905068,3,2.164042561333445,0.6,16,0.75,1.0,3,-1,-1.0
1888098,1906115,3,2.164042561333445,0.6,16,0.75,1.0,3,-1,-1.0
1888098,1906124,3,2.164042561333445,0.6,16,0.75,1.0,0,-1,-1.0
1888103,1890238,4,2.3449031506418234,0.6666666666666666,25,0.7250000000000001,1.0,4,-1,-1.0
1888103,1891006,4,2.3449031506418234,0.6666666666666666,25,0.7250000000000001,1.0,0,-1,-1.0
1888103,1918171,4,2.3449031506418234,0.6666666666666666,25,0.7250000000000001,1.0,6,-1,-1.0
1888103,1918189,4,2.3449031506418234,0.6666666666666666,25,0.7250000000000001,1.0,6,-1,-1.0
1888103,1918193,4,2.4853397382384474,0.4444444444444444,40,0.8,1.0,4,-1,-1.0
1888103,1933010,1,0.4808983469629878,0.1428571428571428,15,0.125,0.5,2,-1,1.0
1888103,1933021,1,0.4808983469629878,0.1428571428571428,15,0.125,0.5,0,-1,1.0
1888103,1933025,1,0.4808983469629878,0.1428571428571428,15,0.125,0.5,2,-1,1.0
1888105,1888144,3,2.164042561333445,0.6,16,0.75,1.0,4,-1,-1.0
1888105,1895949,3,2.164042561333445,0.6,16,0.75,1.0,4,-1,-1.0
1888105,1904610,3,2.164042561333445,0.6,16,0.75,1.0,4,-1,-1.0
1888108,1888723,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,0,-1,-1.0
1888108,1896622,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,0,-1,-1.0
1888108,1897680,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,0,-1,-1.0
1888108,1897685,4,2.4853397382384474,0.6666666666666666,25,0.8,1.0,0,-1,-1.0
1888121,1895899,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1,-1.0
1888121,1904117,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,0,-1,-1.0
1888124,1888134,3,1.8119644139578184,0.6,16,0.5666666666666667,1.0,0,-1,-1.0
1888124,1889454,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888124,1895918,3,1.8119644139578184,0.6,16,0.5666666666666667,1.0,0,-1,-1.0
1888124,1898221,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888124,1905367,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888124,1905713,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888124,1906685,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888125,1888862,2,1.344533708530089,0.2857142857142857,18,0.4333333333333333,1.0,6,-1,-1.0
1888125,1888885,5,3.98452101458712,0.4545454545454545,60,1.4166666666666663,1.0,11,-1,-1.0
1888125,1893973,3,1.876989522792215,0.4285714285714285,24,0.6,1.0,7,-1,-1.0
1888125,1893977,3,1.876989522792215,0.4285714285714285,24,0.6,1.0,7,-1,-1.0
1888125,1904534,2,1.344533708530089,0.2857142857142857,18,0.4333333333333333,1.0,6,-1,-1.0
1888125,1913738,3,1.876989522792215,0.4285714285714285,24,0.6,1.0,4,-1,-1.0
1888125,1928675,1,0.4342944819032517,0.1111111111111111,24,0.1,0.5,0,-1,1.0
1888125,1932539,1,0.4342944819032517,0.1111111111111111,24,0.1,0.5,0,-1,1.0
1888125,1932562,1,0.4342944819032517,0.1111111111111111,24,0.1,0.5,0,-1,1.0
1888125,1933016,1,0.4342944819032517,0.1111111111111111,24,0.1,0.5,4,-1,1.0
1888134,1889454,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888134,1895918,3,1.8119644139578184,0.6,16,0.5666666666666667,1.0,3,-1,-1.0
1888134,1898221,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888134,1905367,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888134,1905713,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,2,-1,1.0
1888134,1906685,1,0.369269373068855,0.0714285714285714,44,0.0666666666666666,0.5,0,-1,1.0
1888141,1896531,1,0.4808983469629878,0.1428571428571428,12,0.125,0.5,2,-1,1.0
1888141,1904933,5,3.98452101458712,0.5555555555555556,48,1.4166666666666663,1.0,6,1,1.0
1888141,1915708,3,1.9235933878519516,0.4285714285714285,24,0.625,1.0,4,-1,-1.0
1888142,1888210,6,2.7685136178733707,0.375,105,0.6896825396825397,1.0,7,-1,-1.0
1888142,1888756,6,2.8799823558612765,0.2857142857142857,180,0.7492063492063492,1.0,7,-1,-1.0
1888142,1890660,4,1.9438053887078284,0.25,75,0.5125,1.0,0,-1,-1.0
1888142,1890712,2,0.8243889863822738,0.125,45,0.1777777777777777,0.5,3,-1,1.0
1888142,1891124,1,0.3606737602222408,0.0357142857142857,210,0.0625,0.5,2,-1,1.0
1888142,1891571,1,0.3606737602222408,0.0434782608695652,135,0.0625,0.5,2,-1,1.0
1888142,1892864,2,1.8204784532536744,0.0909090909090909,135,0.6666666666666666,1.0,3,-1,-1.0
1888142,1893188,1,0.369269373068855,0.0555555555555555,60,0.0666666666666666,0.5,0,-1,1.0
1888142,1893205,1,0.369269373068855,0.0555555555555555,60,0.0666666666666666,0.5,0,-1,1.0
1888142,1896184,6,2.8272923469297027,0.3333333333333333,135,0.7214285714285713,1.0,7,-1,-1.0
1888142,1896626,6,2.7685136178733707,0.375,105,0.6896825396825397,1.0,7,-1,-1.0
1888142,1897031,1,0.3606737602222408,0.0357142857142857,210,0.0625,0.5,2,-1,1.0
1888142,1897408,6,2.7685136178733707,0.375,105,0.6896825396825397,1.0,7,-1,-1.0
1888142,1901915,1,0.369269373068855,0.0555555555555555,60,0.0666666666666666,0.5,2,-1,1.0
1888142,1904757,1,0.3606737602222408,0.0357142857142857,210,0.0625,0.5,2,-1,1.0
1888142,1906440,1,0.4551196133134186,0.0434782608695652,135,0.1111111111111111,0.5,2,-1,1.0
1888142,1907247,2,1.365358839940256,0.125,45,0.4444444444444444,1.0,3,-1,-1.0
1888142,1909994,2,1.365358839940256,0.125,45,0.4444444444444444,1.0,3,-1,-1.0
1888142,1912692,2,0.8243889863822738,0.125,45,0.1777777777777777,0.5,3,-1,1.0
1888142,1913964,1,0.3606737602222408,0.0357142857142857,210,0.0625,0.5,2,-1,1.0
